date;puissance
2016-02-27T00:00:00+01:00;1350.66666667
2016-02-27T01:00:00+01:00;1306.5
2016-02-27T02:00:00+01:00;1202.66666667
2016-02-27T03:00:00+01:00;1111.66666667
2016-02-27T04:00:00+01:00;1105.83333333
2016-02-27T05:00:00+01:00;1101.0
2016-02-27T06:00:00+01:00;1128.16666667
2016-02-27T07:00:00+01:00;1203.0
2016-02-27T08:00:00+01:00;1291.83333333
2016-02-27T09:00:00+01:00;1331.66666667
2016-02-27T10:00:00+01:00;1353.33333333
2016-02-27T11:00:00+01:00;1337.5
2016-02-27T12:00:00+01:00;1364.5
2016-02-27T13:00:00+01:00;1345.0
2016-02-27T14:00:00+01:00;1298.0
2016-02-27T15:00:00+01:00;1249.83333333
2016-02-27T16:00:00+01:00;1218.16666667
2016-02-27T17:00:00+01:00;1247.66666667
2016-02-27T18:00:00+01:00;1337.33333333
2016-02-27T19:00:00+01:00;1458.0
2016-02-27T20:00:00+01:00;1485.16666667
2016-02-27T21:00:00+01:00;1575.33333333
2016-02-27T22:00:00+01:00;1706.66666667
2016-02-27T23:00:00+01:00;1607.16666667
2016-02-28T00:00:00+01:00;1492.5
2016-02-28T01:00:00+01:00;1399.16666667
2016-02-28T02:00:00+01:00;1277.83333333
2016-02-28T03:00:00+01:00;1225.33333333
2016-02-28T04:00:00+01:00;1241.66666667
2016-02-28T05:00:00+01:00;1229.16666667
2016-02-28T06:00:00+01:00;1218.5
2016-02-28T07:00:00+01:00;1250.33333333
2016-02-28T08:00:00+01:00;1296.33333333
2016-02-28T09:00:00+01:00;1359.66666667
2016-02-28T10:00:00+01:00;1427.5
2016-02-28T11:00:00+01:00;1435.66666667
2016-02-28T12:00:00+01:00;1343.0
2016-02-28T13:00:00+01:00;1217.16666667
2016-02-28T14:00:00+01:00;1123.33333333
2016-02-28T15:00:00+01:00;1080.16666667
2016-02-28T16:00:00+01:00;1086.66666667
2016-02-28T17:00:00+01:00;1140.16666667
2016-02-28T18:00:00+01:00;1198.0
2016-02-28T19:00:00+01:00;1283.66666667
2016-02-28T20:00:00+01:00;1338.5
2016-02-28T21:00:00+01:00;1422.33333333
2016-02-28T22:00:00+01:00;1609.5
2016-02-28T23:00:00+01:00;1484.83333333
2016-03-01T00:00:00+01:00;1152.33333333
2016-03-01T01:00:00+01:00;1087.33333333
2016-03-01T02:00:00+01:00;1040.66666667
2016-03-01T03:00:00+01:00;1018.33333333
2016-03-01T04:00:00+01:00;1031.16666667
2016-03-01T05:00:00+01:00;978.333333333
2016-03-01T06:00:00+01:00;937.666666667
2016-03-01T07:00:00+01:00;1035.33333333
2016-03-01T08:00:00+01:00;1101.0
2016-03-01T09:00:00+01:00;1132.16666667
2016-03-01T10:00:00+01:00;1173.16666667
2016-03-01T11:00:00+01:00;1184.0
2016-03-01T12:00:00+01:00;1201.33333333
2016-03-01T13:00:00+01:00;1178.33333333
2016-03-01T14:00:00+01:00;1166.33333333
2016-03-01T15:00:00+01:00;1143.33333333
2016-03-01T16:00:00+01:00;1105.0
2016-03-01T17:00:00+01:00;1095.66666667
2016-03-01T18:00:00+01:00;1093.5
2016-03-01T19:00:00+01:00;1165.83333333
2016-03-01T20:00:00+01:00;1191.0
2016-03-01T21:00:00+01:00;1271.66666667
2016-03-01T22:00:00+01:00;1445.33333333
2016-03-01T23:00:00+01:00;1295.66666667
2016-03-02T00:00:00+01:00;1183.16666667
2016-03-02T01:00:00+01:00;1092.0
2016-03-02T02:00:00+01:00;1017.66666667
2016-03-02T03:00:00+01:00;1009.0
2016-03-02T04:00:00+01:00;1016.0
2016-03-02T05:00:00+01:00;1026.33333333
2016-03-02T06:00:00+01:00;1036.0
2016-03-02T07:00:00+01:00;1109.33333333
2016-03-02T08:00:00+01:00;1198.16666667
2016-03-02T09:00:00+01:00;1238.33333333
2016-03-02T10:00:00+01:00;1205.33333333
2016-03-02T11:00:00+01:00;1175.5
2016-03-02T12:00:00+01:00;1114.5
2016-03-02T13:00:00+01:00;1035.66666667
2016-03-02T14:00:00+01:00;1043.0
2016-03-02T15:00:00+01:00;1033.5
2016-03-02T16:00:00+01:00;1048.0
2016-03-02T17:00:00+01:00;1070.5
2016-03-02T18:00:00+01:00;1115.33333333
2016-03-02T19:00:00+01:00;1208.16666667
2016-03-02T20:00:00+01:00;1272.16666667
2016-03-02T21:00:00+01:00;1366.0
2016-03-02T22:00:00+01:00;1536.0
2016-03-02T23:00:00+01:00;1421.0
2016-03-03T00:00:00+01:00;1286.0
2016-03-03T01:00:00+01:00;1170.66666667
2016-03-03T02:00:00+01:00;1086.33333333
2016-03-03T03:00:00+01:00;1044.66666667
2016-03-03T04:00:00+01:00;1067.83333333
2016-03-03T05:00:00+01:00;1044.0
2016-03-03T06:00:00+01:00;1050.16666667
2016-03-03T07:00:00+01:00;1115.16666667
2016-03-03T08:00:00+01:00;1213.5
2016-03-03T09:00:00+01:00;1238.83333333
2016-03-03T10:00:00+01:00;1255.83333333
2016-03-03T11:00:00+01:00;1244.16666667
2016-03-03T12:00:00+01:00;1242.33333333
2016-03-03T13:00:00+01:00;1174.5
2016-03-03T14:00:00+01:00;1135.0
2016-03-03T15:00:00+01:00;1140.0
2016-03-03T16:00:00+01:00;1085.0
2016-03-03T17:00:00+01:00;1079.83333333
2016-03-03T18:00:00+01:00;1118.16666667
2016-03-03T19:00:00+01:00;1217.83333333
2016-03-03T20:00:00+01:00;1225.66666667
2016-03-03T21:00:00+01:00;1322.5
2016-03-03T22:00:00+01:00;1479.66666667
2016-03-03T23:00:00+01:00;1341.83333333
2016-03-04T00:00:00+01:00;1214.66666667
2016-03-04T01:00:00+01:00;1150.33333333
2016-03-04T02:00:00+01:00;1047.66666667
2016-03-04T03:00:00+01:00;1023.33333333
2016-03-04T04:00:00+01:00;1054.16666667
2016-03-04T05:00:00+01:00;1044.5
2016-03-04T06:00:00+01:00;1044.66666667
2016-03-04T07:00:00+01:00;1128.33333333
2016-03-04T08:00:00+01:00;1133.16666667
2016-03-04T09:00:00+01:00;1159.0
2016-03-04T10:00:00+01:00;1200.16666667
2016-03-04T11:00:00+01:00;1214.83333333
2016-03-04T12:00:00+01:00;1163.5
2016-03-04T13:00:00+01:00;1113.66666667
2016-03-04T14:00:00+01:00;1045.66666667
2016-03-04T15:00:00+01:00;1029.16666667
2016-03-04T16:00:00+01:00;1027.5
2016-03-04T17:00:00+01:00;1056.33333333
2016-03-04T18:00:00+01:00;1128.0
2016-03-04T19:00:00+01:00;1282.66666667
2016-03-04T20:00:00+01:00;1338.16666667
2016-03-04T21:00:00+01:00;1429.5
2016-03-04T22:00:00+01:00;1625.66666667
2016-03-04T23:00:00+01:00;1491.66666667
2016-03-05T00:00:00+01:00;1370.5
2016-03-05T01:00:00+01:00;1267.83333333
2016-03-05T02:00:00+01:00;1177.33333333
2016-03-05T03:00:00+01:00;1145.33333333
2016-03-05T04:00:00+01:00;1165.16666667
2016-03-05T05:00:00+01:00;1174.33333333
2016-03-05T06:00:00+01:00;1180.16666667
2016-03-05T07:00:00+01:00;1239.5
2016-03-05T08:00:00+01:00;1284.33333333
2016-03-05T09:00:00+01:00;1335.83333333
2016-03-05T10:00:00+01:00;1293.16666667
2016-03-05T11:00:00+01:00;1265.33333333
2016-03-05T12:00:00+01:00;1188.16666667
2016-03-05T13:00:00+01:00;1104.33333333
2016-03-05T14:00:00+01:00;1080.5
2016-03-05T15:00:00+01:00;1054.66666667
2016-03-05T16:00:00+01:00;1064.33333333
2016-03-05T17:00:00+01:00;1082.16666667
2016-03-05T18:00:00+01:00;1142.33333333
2016-03-05T19:00:00+01:00;1261.33333333
2016-03-05T20:00:00+01:00;1300.0
2016-03-05T21:00:00+01:00;1420.83333333
2016-03-05T22:00:00+01:00;1614.66666667
2016-03-05T23:00:00+01:00;1492.66666667
2016-03-06T00:00:00+01:00;1351.16666667
2016-03-06T01:00:00+01:00;1265.16666667
2016-03-06T02:00:00+01:00;1139.33333333
2016-03-06T03:00:00+01:00;1102.66666667
2016-03-06T04:00:00+01:00;1112.16666667
2016-03-06T05:00:00+01:00;1112.0
2016-03-06T06:00:00+01:00;1111.66666667
2016-03-06T07:00:00+01:00;1154.16666667
2016-03-06T08:00:00+01:00;1200.16666667
2016-03-06T09:00:00+01:00;1223.16666667
2016-03-06T10:00:00+01:00;1238.66666667
2016-03-06T11:00:00+01:00;1192.33333333
2016-03-06T12:00:00+01:00;1160.33333333
2016-03-06T13:00:00+01:00;1096.16666667
2016-03-06T14:00:00+01:00;1056.33333333
2016-03-06T15:00:00+01:00;1030.66666667
2016-03-06T16:00:00+01:00;1010.16666667
2016-03-06T17:00:00+01:00;1056.5
2016-03-06T18:00:00+01:00;1090.33333333
2016-03-06T19:00:00+01:00;1142.0
2016-03-06T20:00:00+01:00;1170.16666667
2016-03-06T21:00:00+01:00;1289.5
2016-03-06T22:00:00+01:00;1492.16666667
2016-03-06T23:00:00+01:00;1363.5
2016-03-07T00:00:00+01:00;1245.33333333
2016-03-07T01:00:00+01:00;1121.66666667
2016-03-07T02:00:00+01:00;1033.5
2016-03-07T03:00:00+01:00;1030.16666667
2016-03-07T04:00:00+01:00;1013.83333333
2016-03-07T05:00:00+01:00;1026.33333333
2016-03-07T06:00:00+01:00;1047.5
2016-03-07T07:00:00+01:00;1110.16666667
2016-03-07T08:00:00+01:00;1187.33333333
2016-03-07T09:00:00+01:00;1251.16666667
2016-03-07T10:00:00+01:00;1211.33333333
2016-03-07T11:00:00+01:00;1126.16666667
2016-03-07T12:00:00+01:00;1075.66666667
2016-03-07T13:00:00+01:00;990.833333333
2016-03-07T14:00:00+01:00;963.666666667
2016-03-07T15:00:00+01:00;947.5
2016-03-07T16:00:00+01:00;928.166666667
2016-03-07T17:00:00+01:00;938.833333333
2016-03-07T18:00:00+01:00;1014.83333333
2016-03-07T19:00:00+01:00;1134.5
2016-03-07T20:00:00+01:00;1161.33333333
2016-03-07T21:00:00+01:00;1298.83333333
2016-03-07T22:00:00+01:00;1476.16666667
2016-03-07T23:00:00+01:00;1338.33333333
2016-03-08T00:00:00+01:00;1211.33333333
2016-03-08T01:00:00+01:00;1134.83333333
2016-03-08T02:00:00+01:00;1051.0
2016-03-08T03:00:00+01:00;1012.0
2016-03-08T04:00:00+01:00;1029.83333333
2016-03-08T05:00:00+01:00;1014.0
2016-03-08T06:00:00+01:00;1011.0
2016-03-08T07:00:00+01:00;1069.33333333
2016-03-08T08:00:00+01:00;1130.16666667
2016-03-08T09:00:00+01:00;1178.83333333
2016-03-08T10:00:00+01:00;1200.0
2016-03-08T11:00:00+01:00;1192.66666667
2016-03-08T12:00:00+01:00;1195.33333333
2016-03-08T13:00:00+01:00;1161.66666667
2016-03-08T14:00:00+01:00;1118.83333333
2016-03-08T15:00:00+01:00;1116.16666667
2016-03-08T16:00:00+01:00;1040.83333333
2016-03-08T17:00:00+01:00;1062.0
2016-03-08T18:00:00+01:00;1111.16666667
2016-03-08T19:00:00+01:00;1193.33333333
2016-03-08T20:00:00+01:00;1174.0
2016-03-08T21:00:00+01:00;1284.33333333
2016-03-08T22:00:00+01:00;1435.66666667
2016-03-08T23:00:00+01:00;1296.83333333
2016-03-09T00:00:00+01:00;1178.0
2016-03-09T01:00:00+01:00;1073.83333333
2016-03-09T02:00:00+01:00;1003.5
2016-03-09T03:00:00+01:00;976.166666667
2016-03-09T04:00:00+01:00;1022.5
2016-03-09T05:00:00+01:00;1036.66666667
2016-03-09T06:00:00+01:00;1055.16666667
2016-03-09T07:00:00+01:00;1154.16666667
2016-03-09T08:00:00+01:00;1221.83333333
2016-03-09T09:00:00+01:00;1272.33333333
2016-03-09T10:00:00+01:00;1252.66666667
2016-03-09T11:00:00+01:00;1205.0
2016-03-09T12:00:00+01:00;1148.66666667
2016-03-09T13:00:00+01:00;1071.0
2016-03-09T14:00:00+01:00;1063.5
2016-03-09T15:00:00+01:00;1047.83333333
2016-03-09T16:00:00+01:00;1063.5
2016-03-09T17:00:00+01:00;1097.33333333
2016-03-09T18:00:00+01:00;1169.5
2016-03-09T19:00:00+01:00;1255.83333333
2016-03-09T20:00:00+01:00;1297.5
2016-03-09T21:00:00+01:00;1387.33333333
2016-03-09T22:00:00+01:00;1575.5
2016-03-09T23:00:00+01:00;1439.0
2016-03-10T00:00:00+01:00;1318.16666667
2016-03-10T01:00:00+01:00;1233.0
2016-03-10T02:00:00+01:00;1110.16666667
2016-03-10T03:00:00+01:00;1070.33333333
2016-03-10T04:00:00+01:00;1073.0
2016-03-10T05:00:00+01:00;1066.33333333
2016-03-10T06:00:00+01:00;1056.66666667
2016-03-10T07:00:00+01:00;1108.16666667
2016-03-10T08:00:00+01:00;1171.16666667
2016-03-10T09:00:00+01:00;1244.0
2016-03-10T10:00:00+01:00;1204.33333333
2016-03-10T11:00:00+01:00;1122.16666667
2016-03-10T12:00:00+01:00;1106.33333333
2016-03-10T13:00:00+01:00;999.666666667
2016-03-10T14:00:00+01:00;949.833333333
2016-03-10T15:00:00+01:00;912.166666667
2016-03-10T16:00:00+01:00;897.833333333
2016-03-10T17:00:00+01:00;927.833333333
2016-03-10T18:00:00+01:00;961.333333333
2016-03-10T19:00:00+01:00;1055.0
2016-03-10T20:00:00+01:00;1095.33333333
2016-03-10T21:00:00+01:00;1194.0
2016-03-10T22:00:00+01:00;1401.16666667
2016-03-10T23:00:00+01:00;1276.33333333
2016-03-11T00:00:00+01:00;1131.5
2016-03-11T01:00:00+01:00;1041.33333333
2016-03-11T02:00:00+01:00;969.166666667
2016-03-11T03:00:00+01:00;937.166666667
2016-03-11T04:00:00+01:00;933.333333333
2016-03-11T05:00:00+01:00;930.5
2016-03-11T06:00:00+01:00;940.5
2016-03-11T07:00:00+01:00;1043.83333333
2016-03-11T08:00:00+01:00;1060.33333333
2016-03-11T09:00:00+01:00;1050.5
2016-03-11T10:00:00+01:00;985.333333333
2016-03-11T11:00:00+01:00;946.5
2016-03-11T12:00:00+01:00;942.0
2016-03-11T13:00:00+01:00;876.666666667
2016-03-11T14:00:00+01:00;873.833333333
2016-03-11T15:00:00+01:00;852.5
2016-03-11T16:00:00+01:00;839.666666667
2016-03-11T17:00:00+01:00;858.833333333
2016-03-11T18:00:00+01:00;899.5
2016-03-11T19:00:00+01:00;993.833333333
2016-03-11T20:00:00+01:00;1094.0
2016-03-11T21:00:00+01:00;1204.66666667
2016-03-11T22:00:00+01:00;1423.66666667
2016-03-11T23:00:00+01:00;1304.0
2016-03-12T00:00:00+01:00;1168.83333333
2016-03-12T01:00:00+01:00;1060.83333333
2016-03-12T02:00:00+01:00;973.166666667
2016-03-12T03:00:00+01:00;955.166666667
2016-03-12T04:00:00+01:00;975.333333333
2016-03-12T05:00:00+01:00;969.166666667
2016-03-12T06:00:00+01:00;980.0
2016-03-12T07:00:00+01:00;1025.83333333
2016-03-12T08:00:00+01:00;1102.16666667
2016-03-12T09:00:00+01:00;1120.33333333
2016-03-12T10:00:00+01:00;1106.16666667
2016-03-12T11:00:00+01:00;994.666666667
2016-03-12T12:00:00+01:00;966.833333333
2016-03-12T13:00:00+01:00;864.666666667
2016-03-12T14:00:00+01:00;830.0
2016-03-12T15:00:00+01:00;818.666666667
2016-03-12T16:00:00+01:00;814.0
2016-03-12T17:00:00+01:00;825.0
2016-03-12T18:00:00+01:00;878.5
2016-03-12T19:00:00+01:00;1028.16666667
2016-03-12T20:00:00+01:00;1122.33333333
2016-03-12T21:00:00+01:00;1203.66666667
2016-03-12T22:00:00+01:00;1428.16666667
2016-03-12T23:00:00+01:00;1308.66666667
2016-03-13T00:00:00+01:00;1156.83333333
2016-03-13T01:00:00+01:00;1048.83333333
2016-03-13T02:00:00+01:00;957.5
2016-03-13T03:00:00+01:00;940.833333333
2016-03-13T04:00:00+01:00;949.833333333
2016-03-13T05:00:00+01:00;954.666666667
2016-03-13T06:00:00+01:00;962.333333333
2016-03-13T07:00:00+01:00;982.333333333
2016-03-13T08:00:00+01:00;1039.33333333
2016-03-13T09:00:00+01:00;1050.16666667
2016-03-13T10:00:00+01:00;1014.83333333
2016-03-13T11:00:00+01:00;982.166666667
2016-03-13T12:00:00+01:00;914.333333333
2016-03-13T13:00:00+01:00;828.333333333
2016-03-13T14:00:00+01:00;778.166666667
2016-03-13T15:00:00+01:00;763.833333333
2016-03-13T16:00:00+01:00;752.333333333
2016-03-13T17:00:00+01:00;772.166666667
2016-03-13T18:00:00+01:00;853.666666667
2016-03-13T19:00:00+01:00;961.5
2016-03-13T20:00:00+01:00;1059.5
2016-03-13T21:00:00+01:00;1176.83333333
2016-03-13T22:00:00+01:00;1396.66666667
2016-03-13T23:00:00+01:00;1291.33333333
2016-03-14T00:00:00+01:00;1133.5
2016-03-14T01:00:00+01:00;1018.5
2016-03-14T02:00:00+01:00;950.0
2016-03-14T03:00:00+01:00;934.333333333
2016-03-14T04:00:00+01:00;931.5
2016-03-14T05:00:00+01:00;941.833333333
2016-03-14T06:00:00+01:00;954.666666667
2016-03-14T07:00:00+01:00;1010.16666667
2016-03-14T08:00:00+01:00;1066.5
2016-03-14T09:00:00+01:00;1100.83333333
2016-03-14T10:00:00+01:00;1086.5
2016-03-14T11:00:00+01:00;1033.0
2016-03-14T12:00:00+01:00;992.5
2016-03-14T13:00:00+01:00;925.666666667
2016-03-14T14:00:00+01:00;881.5
2016-03-14T15:00:00+01:00;852.0
2016-03-14T16:00:00+01:00;855.833333333
2016-03-14T17:00:00+01:00;856.833333333
2016-03-14T18:00:00+01:00;934.666666667
2016-03-14T19:00:00+01:00;1063.33333333
2016-03-14T20:00:00+01:00;1136.0
2016-03-14T21:00:00+01:00;1248.33333333
2016-03-14T22:00:00+01:00;1441.66666667
2016-03-14T23:00:00+01:00;1299.0
2016-03-15T00:00:00+01:00;1126.66666667
2016-03-15T01:00:00+01:00;1039.0
2016-03-15T02:00:00+01:00;965.833333333
2016-03-15T03:00:00+01:00;945.5
2016-03-15T04:00:00+01:00;967.333333333
2016-03-15T05:00:00+01:00;960.333333333
2016-03-15T06:00:00+01:00;971.5
2016-03-15T07:00:00+01:00;1048.0
2016-03-15T08:00:00+01:00;1122.5
2016-03-15T09:00:00+01:00;1144.66666667
2016-03-15T10:00:00+01:00;1073.83333333
2016-03-15T11:00:00+01:00;1006.16666667
2016-03-15T12:00:00+01:00;966.666666667
2016-03-15T13:00:00+01:00;862.166666667
2016-03-15T14:00:00+01:00;822.833333333
2016-03-15T15:00:00+01:00;806.666666667
2016-03-15T16:00:00+01:00;801.166666667
2016-03-15T17:00:00+01:00;849.333333333
2016-03-15T18:00:00+01:00;898.166666667
2016-03-15T19:00:00+01:00;1031.5
2016-03-15T20:00:00+01:00;1087.0
2016-03-15T21:00:00+01:00;1175.5
2016-03-15T22:00:00+01:00;1398.16666667
2016-03-15T23:00:00+01:00;1255.16666667
2016-03-16T00:00:00+01:00;1094.66666667
2016-03-16T01:00:00+01:00;1018.16666667
2016-03-16T02:00:00+01:00;944.5
2016-03-16T03:00:00+01:00;898.833333333
2016-03-16T04:00:00+01:00;911.5
2016-03-16T05:00:00+01:00;895.0
2016-03-16T06:00:00+01:00;887.666666667
2016-03-16T07:00:00+01:00;968.833333333
2016-03-16T08:00:00+01:00;1052.0
2016-03-16T09:00:00+01:00;1165.0
2016-03-16T10:00:00+01:00;1147.83333333
2016-03-16T11:00:00+01:00;1099.16666667
2016-03-16T12:00:00+01:00;995.166666667
2016-03-16T13:00:00+01:00;880.166666667
2016-03-16T14:00:00+01:00;838.5
2016-03-16T15:00:00+01:00;825.333333333
2016-03-16T16:00:00+01:00;843.0
2016-03-16T17:00:00+01:00;861.333333333
2016-03-16T18:00:00+01:00;941.0
2016-03-16T19:00:00+01:00;1055.66666667
2016-03-16T20:00:00+01:00;1123.5
2016-03-16T21:00:00+01:00;1219.5
2016-03-16T22:00:00+01:00;1428.83333333
2016-03-16T23:00:00+01:00;1275.66666667
2016-03-17T00:00:00+01:00;1121.0
2016-03-17T01:00:00+01:00;1051.0
2016-03-17T02:00:00+01:00;970.5
2016-03-17T03:00:00+01:00;952.333333333
2016-03-17T04:00:00+01:00;955.5
2016-03-17T05:00:00+01:00;972.166666667
2016-03-17T06:00:00+01:00;981.0
2016-03-17T07:00:00+01:00;1025.5
2016-03-17T08:00:00+01:00;1077.16666667
2016-03-17T09:00:00+01:00;1089.83333333
2016-03-17T10:00:00+01:00;1046.83333333
2016-03-17T11:00:00+01:00;979.666666667
2016-03-17T12:00:00+01:00;964.0
2016-03-17T13:00:00+01:00;877.833333333
2016-03-17T14:00:00+01:00;845.166666667
2016-03-17T15:00:00+01:00;855.333333333
2016-03-17T16:00:00+01:00;831.833333333
2016-03-17T17:00:00+01:00;853.5
2016-03-17T18:00:00+01:00;918.0
2016-03-17T19:00:00+01:00;1032.83333333
2016-03-17T20:00:00+01:00;1089.33333333
2016-03-17T21:00:00+01:00;1144.16666667
2016-03-17T22:00:00+01:00;1355.16666667
2016-03-17T23:00:00+01:00;1215.0
2016-03-18T00:00:00+01:00;1073.66666667
2016-03-18T01:00:00+01:00;1006.66666667
2016-03-18T02:00:00+01:00;901.5
2016-03-18T03:00:00+01:00;890.333333333
2016-03-18T04:00:00+01:00;902.5
2016-03-18T05:00:00+01:00;901.833333333
2016-03-18T06:00:00+01:00;919.5
2016-03-18T07:00:00+01:00;1005.0
2016-03-18T08:00:00+01:00;1007.66666667
2016-03-18T09:00:00+01:00;1003.66666667
2016-03-18T10:00:00+01:00;936.5
2016-03-18T11:00:00+01:00;914.166666667
2016-03-18T12:00:00+01:00;863.166666667
2016-03-18T13:00:00+01:00;829.0
2016-03-18T14:00:00+01:00;778.166666667
2016-03-18T15:00:00+01:00;758.833333333
2016-03-18T16:00:00+01:00;778.333333333
2016-03-18T17:00:00+01:00;796.5
2016-03-18T18:00:00+01:00;845.5
2016-03-18T19:00:00+01:00;971.0
2016-03-18T20:00:00+01:00;1117.0
2016-03-18T21:00:00+01:00;1229.33333333
2016-03-18T22:00:00+01:00;1432.0
2016-03-18T23:00:00+01:00;1262.5
2016-03-19T00:00:00+01:00;1098.33333333
2016-03-19T01:00:00+01:00;1031.83333333
2016-03-19T02:00:00+01:00;965.5
2016-03-19T03:00:00+01:00;939.333333333
2016-03-19T04:00:00+01:00;964.833333333
2016-03-19T05:00:00+01:00;982.333333333
2016-03-19T06:00:00+01:00;985.166666667
2016-03-19T07:00:00+01:00;1031.66666667
2016-03-19T08:00:00+01:00;1069.83333333
2016-03-19T09:00:00+01:00;1088.33333333
2016-03-19T10:00:00+01:00;1114.16666667
2016-03-19T11:00:00+01:00;1134.5
2016-03-19T12:00:00+01:00;1190.5
2016-03-19T13:00:00+01:00;1144.33333333
2016-03-19T14:00:00+01:00;1116.0
2016-03-19T15:00:00+01:00;1036.16666667
2016-03-19T16:00:00+01:00;1022.83333333
2016-03-19T17:00:00+01:00;1041.33333333
2016-03-19T18:00:00+01:00;1118.16666667
2016-03-19T19:00:00+01:00;1189.33333333
2016-03-19T20:00:00+01:00;1240.83333333
2016-03-19T21:00:00+01:00;1358.0
2016-03-19T22:00:00+01:00;1541.66666667
2016-03-19T23:00:00+01:00;1392.83333333
2016-03-20T00:00:00+01:00;1242.5
2016-03-20T01:00:00+01:00;1128.66666667
2016-03-20T02:00:00+01:00;1038.16666667
2016-03-20T03:00:00+01:00;999.0
2016-03-20T04:00:00+01:00;1004.66666667
2016-03-20T05:00:00+01:00;1005.5
2016-03-20T06:00:00+01:00;1010.66666667
2016-03-20T07:00:00+01:00;1027.33333333
2016-03-20T08:00:00+01:00;1105.66666667
2016-03-20T09:00:00+01:00;1190.66666667
2016-03-20T10:00:00+01:00;1254.66666667
2016-03-20T11:00:00+01:00;1244.66666667
2016-03-20T12:00:00+01:00;1237.5
2016-03-20T13:00:00+01:00;1159.0
2016-03-20T14:00:00+01:00;1108.33333333
2016-03-20T15:00:00+01:00;1086.5
2016-03-20T16:00:00+01:00;1085.5
2016-03-20T17:00:00+01:00;1064.16666667
2016-03-20T18:00:00+01:00;1100.5
2016-03-20T19:00:00+01:00;1158.5
2016-03-20T20:00:00+01:00;1199.16666667
2016-03-20T21:00:00+01:00;1321.5
2016-03-20T22:00:00+01:00;1487.33333333
2016-03-20T23:00:00+01:00;1363.66666667
2016-03-21T00:00:00+01:00;1213.16666667
2016-03-21T01:00:00+01:00;1076.33333333
2016-03-21T02:00:00+01:00;1010.83333333
2016-03-21T03:00:00+01:00;974.833333333
2016-03-21T04:00:00+01:00;970.0
2016-03-21T05:00:00+01:00;982.333333333
2016-03-21T06:00:00+01:00;996.166666667
2016-03-21T07:00:00+01:00;1044.83333333
2016-03-21T08:00:00+01:00;1103.16666667
2016-03-21T09:00:00+01:00;1207.0
2016-03-21T10:00:00+01:00;1199.83333333
2016-03-21T11:00:00+01:00;1191.16666667
2016-03-21T12:00:00+01:00;1206.33333333
2016-03-21T13:00:00+01:00;1124.66666667
2016-03-21T14:00:00+01:00;1016.66666667
2016-03-21T15:00:00+01:00;973.333333333
2016-03-21T16:00:00+01:00;944.5
2016-03-21T17:00:00+01:00;918.833333333
2016-03-21T18:00:00+01:00;962.333333333
2016-03-21T19:00:00+01:00;1026.83333333
2016-03-21T20:00:00+01:00;1130.33333333
2016-03-21T21:00:00+01:00;1240.33333333
2016-03-21T22:00:00+01:00;1438.33333333
2016-03-21T23:00:00+01:00;1293.66666667
2016-03-22T00:00:00+01:00;1136.83333333
2016-03-22T01:00:00+01:00;1057.66666667
2016-03-22T02:00:00+01:00;998.833333333
2016-03-22T03:00:00+01:00;962.0
2016-03-22T04:00:00+01:00;971.0
2016-03-22T05:00:00+01:00;968.166666667
2016-03-22T06:00:00+01:00;960.833333333
2016-03-22T07:00:00+01:00;1017.0
2016-03-22T08:00:00+01:00;1068.16666667
2016-03-22T09:00:00+01:00;1067.83333333
2016-03-22T10:00:00+01:00;1078.83333333
2016-03-22T11:00:00+01:00;1071.16666667
2016-03-22T12:00:00+01:00;1048.16666667
2016-03-22T13:00:00+01:00;932.333333333
2016-03-22T14:00:00+01:00;846.833333333
2016-03-22T15:00:00+01:00;820.0
2016-03-22T16:00:00+01:00;828.166666667
2016-03-22T17:00:00+01:00;837.333333333
2016-03-22T18:00:00+01:00;859.166666667
2016-03-22T19:00:00+01:00;948.666666667
2016-03-22T20:00:00+01:00;1040.0
2016-03-22T21:00:00+01:00;1160.5
2016-03-22T22:00:00+01:00;1367.33333333
2016-03-22T23:00:00+01:00;1206.0
2016-03-23T00:00:00+01:00;1055.16666667
2016-03-23T01:00:00+01:00;974.0
2016-03-23T02:00:00+01:00;901.333333333
2016-03-23T03:00:00+01:00;864.166666667
2016-03-23T04:00:00+01:00;885.0
2016-03-23T05:00:00+01:00;868.833333333
2016-03-23T06:00:00+01:00;866.833333333
2016-03-23T07:00:00+01:00;913.0
2016-03-23T08:00:00+01:00;965.5
2016-03-23T09:00:00+01:00;1011.83333333
2016-03-23T10:00:00+01:00;1007.5
2016-03-23T11:00:00+01:00;985.0
2016-03-23T12:00:00+01:00;958.166666667
2016-03-23T13:00:00+01:00;921.833333333
2016-03-23T14:00:00+01:00;843.666666667
2016-03-23T15:00:00+01:00;804.333333333
2016-03-23T16:00:00+01:00;771.333333333
2016-03-23T17:00:00+01:00;772.166666667
2016-03-23T18:00:00+01:00;831.833333333
2016-03-23T19:00:00+01:00;946.166666667
2016-03-23T20:00:00+01:00;999.833333333
2016-03-23T21:00:00+01:00;1100.5
2016-03-23T22:00:00+01:00;1290.16666667
2016-03-23T23:00:00+01:00;1135.16666667
2016-03-24T00:00:00+01:00;1017.66666667
2016-03-24T01:00:00+01:00;933.166666667
2016-03-24T02:00:00+01:00;869.166666667
2016-03-24T03:00:00+01:00;837.666666667
2016-03-24T04:00:00+01:00;848.333333333
